dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
file22f0e4a679,"['PACC', 'CC', 'PCC', 'DyS', 'HDy', 'SMM', 'MAX', 'ACC', 'SORD', 'X', 'MS']","[0.12302434 0.10703244 0.10242097 0.08620592 0.08538476 0.08438021
 0.08431978 0.08314483 0.08298533 0.08092976 0.08017167]","[np.float64(0.10295001658068695), np.float64(0.11833196041382069), np.float64(0.12365980876334176), np.float64(0.1469198225019637), np.float64(0.14833277418329685), np.float64(0.1500986861461261), np.float64(0.15020625050022676), np.float64(0.15232887659490824), np.float64(0.15262165766752725), np.float64(0.15649815205376205), np.float64(0.15797798098342886)]","['MS', 'SORD', 'SMM', 'DyS', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.1126049  0.1099616  0.10944776 0.10139316 0.10052283 0.09882624
 0.09759092 0.09294373 0.079396   0.05754747 0.0397654 ]","[np.float64(0.0104), np.float64(0.01065), np.float64(0.010700000000000001), np.float64(0.01155), np.float64(0.01165), np.float64(0.011850000000000001), np.float64(0.012), np.float64(0.0126), np.float64(0.014750000000000001), np.float64(0.02035), np.float64(0.029449999999999997)]"
file79b563a1a18,"['SMM', 'DyS', 'SORD', 'HDy', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.10552096 0.10544242 0.10218143 0.100014   0.09994716 0.09715776
 0.09354474 0.09048304 0.08368829 0.0695067  0.0525135 ]","[np.float64(0.12997739340730072), np.float64(0.13007420602021424), np.float64(0.13422536980296837), np.float64(0.13713419316164516), np.float64(0.13722590573600077), np.float64(0.14116566523145987), np.float64(0.14661796221662823), np.float64(0.15157911691592257), np.float64(0.16388600529538894), np.float64(0.197324003362291), np.float64(0.26117741367633096)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12599133 0.12396139 0.11704671 0.11529276 0.11437865 0.10240289
 0.09482996 0.08606119 0.04516949 0.04222761 0.03263802]","[np.float64(0.0458), np.float64(0.04655), np.float64(0.0493), np.float64(0.05005), np.float64(0.05045), np.float64(0.05635), np.float64(0.06085), np.float64(0.06705), np.float64(0.12775), np.float64(0.13665000000000002), np.float64(0.17679999999999998)]"
file7b5365fa741c,"['SMM', 'DyS', 'SORD', 'MAX', 'HDy', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.12740945 0.12508105 0.11925751 0.11403794 0.10801393 0.10749275
 0.0892514  0.08287978 0.05295423 0.0417486  0.03187335]","[np.float64(0.07530069764092079), np.float64(0.0767024324417267), np.float64(0.08044793332541056), np.float64(0.08413007309881401), np.float64(0.08882207032637159), np.float64(0.08925272182313433), np.float64(0.10749434515579305), np.float64(0.1157582716570862), np.float64(0.181175708082258), np.float64(0.22980458145199595), np.float64(0.3010044829208817)]","['DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.12553442 0.12268136 0.12252666 0.12175895 0.10724464 0.10281867
 0.09183709 0.07608742 0.07316539 0.02984141 0.02650399]","[np.float64(0.0387), np.float64(0.039599999999999996), np.float64(0.03965), np.float64(0.039900000000000005), np.float64(0.0453), np.float64(0.04725000000000001), np.float64(0.0529), np.float64(0.06385), np.float64(0.0664), np.float64(0.1628), np.float64(0.18330000000000002)]"
fri_c2_1000_10,"['MS', 'DyS', 'MAX', 'SORD', 'SMM', 'X', 'HDy', 'ACC', 'CC', 'PCC', 'PACC']","[0.10480386 0.09985666 0.09880343 0.09864158 0.09644744 0.09147623
 0.09058103 0.08930668 0.08363704 0.08276728 0.06367877]","[np.float64(0.10313230106332626), np.float64(0.10824179343250653), np.float64(0.10939563108734265), np.float64(0.10957512956571422), np.float64(0.1120679167075584), np.float64(0.11815816655215809), np.float64(0.11932590661358167), np.float64(0.12102861742432504), np.float64(0.1292329787316003), np.float64(0.130591015068458), np.float64(0.1697373108553155)]","['MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC']","[0.12652512 0.11899386 0.11253194 0.11091595 0.10816246 0.10741039
 0.10156798 0.06944145 0.05350228 0.0516327  0.03931588]","[np.float64(0.06715), np.float64(0.0714), np.float64(0.0755), np.float64(0.0766), np.float64(0.07855000000000001), np.float64(0.0791), np.float64(0.08365), np.float64(0.12235), np.float64(0.1588), np.float64(0.16455000000000003), np.float64(0.2161)]"
fried,"['SMM', 'MS', 'DyS', 'ACC', 'X', 'MAX', 'SORD', 'PACC', 'HDy', 'CC', 'PCC']","[0.12087728 0.10996979 0.1088691  0.10701201 0.10658937 0.0978662
 0.09761238 0.07529806 0.07378364 0.05810839 0.04401378]","[np.float64(0.06481966081641487), np.float64(0.07124888009887505), np.float64(0.07196922018413862), np.float64(0.07321817515727264), np.float64(0.07350849198821738), np.float64(0.08006057708379061), np.float64(0.08026875306945408), np.float64(0.10405612474354599), np.float64(0.10619189003848642), np.float64(0.13483808357248495), np.float64(0.178017514485721)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.12176754 0.11770273 0.11503146 0.11486853 0.0993838  0.09642946
 0.09597299 0.09529633 0.06598631 0.04460791 0.03295294]","[np.float64(0.0333), np.float64(0.03445), np.float64(0.03525), np.float64(0.035300000000000005), np.float64(0.0408), np.float64(0.042050000000000004), np.float64(0.042249999999999996), np.float64(0.04255), np.float64(0.061450000000000005), np.float64(0.0909), np.float64(0.12304999999999999)]"
gina_agnostic,"['DyS', 'SMM', 'HDy', 'SORD', 'MAX', 'PCC', 'MS', 'ACC', 'X', 'CC', 'PACC']","[0.10169192 0.10079586 0.0999295  0.09569026 0.09390252 0.09169945
 0.09092421 0.08775111 0.08667259 0.08288053 0.06806206]","[np.float64(0.1461543713412211), np.float64(0.1474536593686482), np.float64(0.14873204831779233), np.float64(0.15532112542666415), np.float64(0.15827816979860973), np.float64(0.16208078541292606), np.float64(0.16346272741401757), np.float64(0.16937357662297783), np.float64(0.17148118655588857), np.float64(0.1793270201385836), np.float64(0.2183700913724821)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.11839385 0.1175982  0.11047103 0.10922979 0.10909359 0.10221152
 0.10221152 0.0986393  0.05527041 0.04493737 0.03194343]","[np.float64(0.036950000000000004), np.float64(0.037200000000000004), np.float64(0.039599999999999996), np.float64(0.04005), np.float64(0.0401), np.float64(0.042800000000000005), np.float64(0.042800000000000005), np.float64(0.04435000000000001), np.float64(0.07915), np.float64(0.09734999999999999), np.float64(0.13695000000000002)]"
houses,"['ACC', 'MS', 'SMM', 'DyS', 'SORD', 'MAX', 'X', 'HDy', 'PCC', 'CC', 'PACC']","[0.10389025 0.10234721 0.10139201 0.10127652 0.09827928 0.0967787
 0.09557924 0.0906085  0.07840338 0.07828856 0.05315634]","[np.float64(0.09783798695089366), np.float64(0.09931303952367304), np.float64(0.10024865441631436), np.float64(0.1003629720799874), np.float64(0.10342375748644352), np.float64(0.1050273722908541), np.float64(0.10634540407407204), np.float64(0.11217946799189098), np.float64(0.12964253795719533), np.float64(0.1298326666660023), np.float64(0.19121732809730546)]","['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.1111934  0.10983185 0.10511251 0.10231484 0.10078203 0.09644732
 0.09441685 0.09408672 0.08999599 0.05297008 0.04284841]","[np.float64(0.0121), np.float64(0.01225), np.float64(0.0128), np.float64(0.01315), np.float64(0.013349999999999999), np.float64(0.01395), np.float64(0.01425), np.float64(0.0143), np.float64(0.014950000000000001), np.float64(0.0254), np.float64(0.031400000000000004)]"
jm1-processed,"['SMM', 'DyS', 'SORD', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.12007765 0.11833847 0.11375122 0.10675206 0.10415614 0.10143508
 0.09004001 0.08218212 0.0696169  0.05341505 0.04023531]","[np.float64(0.0982468893770006), np.float64(0.09969079035701556), np.float64(0.10371102755834366), np.float64(0.110510800833063), np.float64(0.11326510131875231), np.float64(0.11630351056006435), np.float64(0.13102237661750843), np.float64(0.1435501478111907), np.float64(0.16945966254605732), np.float64(0.22086014815718108), np.float64(0.29320653990669754)]","['SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.14607581 0.13829806 0.13536992 0.12051783 0.11092144 0.0999004
 0.08306176 0.07336022 0.03892466 0.02863475 0.02493514]","[np.float64(0.08535), np.float64(0.09015000000000001), np.float64(0.09210000000000002), np.float64(0.10345), np.float64(0.1124), np.float64(0.12480000000000001), np.float64(0.1501), np.float64(0.16995000000000002), np.float64(0.32030000000000003), np.float64(0.4354), np.float64(0.5)]"
kdd_JapaneseVowels,"['SMM', 'DyS', 'SORD', 'MAX', 'PACC', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'CC']","[0.10819557 0.10274979 0.10203989 0.09917875 0.09789403 0.09328841
 0.09172887 0.09122525 0.08418647 0.06581087 0.0637021 ]","[np.float64(0.08272218890010323), np.float64(0.08710649770610407), np.float64(0.08771250098441111), np.float64(0.09024286277382113), np.float64(0.09142717496577543), np.float64(0.09594090182943493), np.float64(0.09757204912293155), np.float64(0.09811071433710158), np.float64(0.10631369241172861), np.float64(0.1359984226127182), np.float64(0.14050045097174452)]","['DyS', 'MAX', 'MS', 'SORD', 'SMM', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.14535488 0.11319303 0.11190674 0.11190674 0.10941993 0.10560636
 0.09423726 0.08714861 0.06107159 0.03260859 0.02754627]","[np.float64(0.01355), np.float64(0.0174), np.float64(0.0176), np.float64(0.0176), np.float64(0.018000000000000002), np.float64(0.01865), np.float64(0.0209), np.float64(0.022600000000000002), np.float64(0.03225), np.float64(0.0604), np.float64(0.07150000000000001)]"
kin8nm,"['DyS', 'HDy', 'SORD', 'X', 'MAX', 'ACC', 'SMM', 'MS', 'PCC', 'CC', 'PACC']","[0.10618454 0.102164   0.09976146 0.09938849 0.09921317 0.09687691
 0.09562881 0.09360925 0.07990488 0.06829555 0.05897296]","[np.float64(0.13673108162522235), np.float64(0.1421119705469856), np.float64(0.14553442675138645), np.float64(0.14608056699184535), np.float64(0.1463387068570017), np.float64(0.1498677749221696), np.float64(0.15182377056856683), np.float64(0.15509927721783623), np.float64(0.18170013655521788), np.float64(0.21258671430803605), np.float64(0.24619296348886538)]","['DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.11812864 0.1178234  0.11533977 0.11380446 0.10555012 0.09992181
 0.09180736 0.09180736 0.06341816 0.04622946 0.03616948]","[np.float64(0.0579), np.float64(0.05805), np.float64(0.0593), np.float64(0.0601), np.float64(0.06480000000000001), np.float64(0.06845), np.float64(0.0745), np.float64(0.0745), np.float64(0.10785), np.float64(0.14795), np.float64(0.1891)]"
letter-recognition,"['DyS', 'SMM', 'SORD', 'MAX', 'HDy', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.11958594 0.11667687 0.11627617 0.11269992 0.10862329 0.10500242
 0.0924777  0.08143559 0.05943709 0.04664418 0.04114082]","[np.float64(0.10381873114082035), np.float64(0.10640721256202032), np.float64(0.10677390240565085), np.float64(0.1101621119028632), np.float64(0.11429649273037082), np.float64(0.1182378550968229), np.float64(0.1342514036439616), np.float64(0.1524549690586795), np.float64(0.20888067968413077), np.float64(0.2661695325668245), np.float64(0.3017747302083176)]","['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.14446219 0.13460038 0.12821337 0.12131941 0.11966114 0.10733704
 0.10481811 0.05744363 0.035085   0.02517371 0.02188602]","[np.float64(0.07575), np.float64(0.08130000000000001), np.float64(0.08535), np.float64(0.0902), np.float64(0.09144999999999999), np.float64(0.10195), np.float64(0.10439999999999999), np.float64(0.1905), np.float64(0.3119), np.float64(0.4347), np.float64(0.5)]"
magic,"['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'PCC', 'ACC', 'CC', 'PACC']","[0.11025622 0.1068942  0.10450303 0.10164718 0.10102302 0.09594826
 0.09472772 0.0914584  0.08720803 0.05787057 0.04846339]","[np.float64(0.1757617420023159), np.float64(0.18128977584566486), np.float64(0.1854379275878677), np.float64(0.19064793849814868), np.float64(0.19182583887191657), np.float64(0.20197162525725218), np.float64(0.20457396768442004), np.float64(0.21188677638448658), np.float64(0.22221377940882286), np.float64(0.3348649484565527), np.float64(0.3998652049354666)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12313721 0.12028153 0.11906656 0.11629012 0.1093284  0.10654354
 0.10482092 0.07829921 0.05145376 0.03583844 0.03494031]","[np.float64(0.05265), np.float64(0.053899999999999997), np.float64(0.054450000000000005), np.float64(0.05575), np.float64(0.0593), np.float64(0.06085), np.float64(0.06185), np.float64(0.0828), np.float64(0.126), np.float64(0.1809), np.float64(0.18555)]"
mozilla,"['DyS', 'HDy', 'MAX', 'SORD', 'SMM', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.11915876 0.11205953 0.11192206 0.11085957 0.10952485 0.10937916
 0.10019485 0.08534114 0.06033843 0.04884932 0.03237234]","[np.float64(0.07616581840413562), np.float64(0.0809911014801749), np.float64(0.08109058036938356), np.float64(0.08186776104895863), np.float64(0.08286544005468288), np.float64(0.08297581383524934), np.float64(0.09058174636850207), np.float64(0.1063475937591785), np.float64(0.1504153301569689), np.float64(0.18579223770967626), np.float64(0.28035741301065287)]","['DyS', 'ACC', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC']","[0.12631188 0.11474008 0.11474008 0.11342291 0.11185354 0.10884157
 0.10598756 0.0986943  0.04918339 0.03139956 0.02482512]","[np.float64(0.0352), np.float64(0.03875), np.float64(0.03875), np.float64(0.0392), np.float64(0.03975), np.float64(0.04085), np.float64(0.04195), np.float64(0.04505), np.float64(0.09040000000000001), np.float64(0.1416), np.float64(0.1791)]"
namao,"['SMM', 'DyS', 'X', 'MAX', 'SORD', 'HDy', 'MS', 'ACC', 'PACC', 'PCC', 'CC']","[0.1251026  0.11861344 0.11664566 0.11499499 0.11215906 0.09548041
 0.09382096 0.07648183 0.0530424  0.05025949 0.04339917]","[np.float64(0.0588772708898547), np.float64(0.06209835328495125), np.float64(0.06314593843744987), np.float64(0.06405235253124593), np.float64(0.06567190571961565), np.float64(0.07714357032827171), np.float64(0.07850803562199639), np.float64(0.09630652122507412), np.float64(0.13886437153869355), np.float64(0.14655341457669563), np.float64(0.1697198169093936)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.12957024 0.11570186 0.11395937 0.11062722 0.1000913  0.09676345
 0.09205477 0.08483074 0.07948426 0.04488079 0.03203599]","[np.float64(0.0146), np.float64(0.01635), np.float64(0.0166), np.float64(0.0171), np.float64(0.0189), np.float64(0.01955), np.float64(0.020550000000000002), np.float64(0.0223), np.float64(0.023799999999999998), np.float64(0.04215), np.float64(0.059050000000000005)]"
occupancy,"['DyS', 'SMM', 'SORD', 'HDy', 'MAX', 'MS', 'CC', 'PCC', 'ACC', 'X', 'PACC']","[0.10020536 0.09799184 0.09666049 0.09598012 0.09474593 0.09431581
 0.09077358 0.08990965 0.08937797 0.0892653  0.06077394]","[np.float64(0.0942054342405184), np.float64(0.09633343125055943), np.float64(0.09766026905295118), np.float64(0.09835255474121841), np.float64(0.0996337253161518), np.float64(0.10008809449815573), np.float64(0.10399380453803173), np.float64(0.10499306473771483), np.float64(0.10561763262096305), np.float64(0.10575094889873982), np.float64(0.15532791332770385)]","['SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC']","[0.12326248 0.12136613 0.11952725 0.11516495 0.10179095 0.09860998
 0.09620486 0.09391427 0.05675395 0.03857603 0.03482913]","[np.float64(0.0064), np.float64(0.006500000000000001), np.float64(0.0066), np.float64(0.00685), np.float64(0.00775), np.float64(0.008), np.float64(0.008199999999999999), np.float64(0.0084), np.float64(0.0139), np.float64(0.02045), np.float64(0.02265)]"
page-blocks,"['DyS', 'SMM', 'SORD', 'MAX', 'HDy', 'X', 'MS', 'ACC', 'PACC', 'CC', 'PCC']","[0.11196304 0.11177675 0.10743399 0.10563309 0.09887529 0.09886401
 0.08991051 0.08248899 0.07958602 0.05762704 0.05584128]","[np.float64(0.06680316754491276), np.float64(0.06691450018151872), np.float64(0.06961936305915985), np.float64(0.07080627617323153), np.float64(0.07564565346862863), np.float64(0.07565427829784817), np.float64(0.08318811582332827), np.float64(0.09067253733071512), np.float64(0.09397989337743784), np.float64(0.12979125253316232), np.float64(0.1339418843277649)]","['SORD', 'DyS', 'SMM', 'X', 'MS', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC']","[0.13043594 0.12367103 0.12189302 0.11667435 0.11614159 0.10869662
 0.10325443 0.09820467 0.0379627  0.02244266 0.02062298]","[np.float64(0.029249999999999998), np.float64(0.03085), np.float64(0.0313), np.float64(0.0327), np.float64(0.032850000000000004), np.float64(0.0351), np.float64(0.036950000000000004), np.float64(0.03885), np.float64(0.1005), np.float64(0.17), np.float64(0.185)]"
parity5_plus_5,"['DyS', 'HDy', 'SMM', 'SORD', 'MAX', 'MS', 'ACC', 'X', 'PCC', 'CC', 'PACC']","[0.10258218 0.10213908 0.09935544 0.09800643 0.09523755 0.09179544
 0.08970491 0.08925143 0.08832912 0.07884905 0.06474937]","[np.float64(0.1392985884364615), np.float64(0.13990290375748543), np.float64(0.14382255789873774), np.float64(0.145802209701794), np.float64(0.1500411706211813), np.float64(0.15566736477319726), np.float64(0.15929510296956145), np.float64(0.16010447945981277), np.float64(0.16177624598452803), np.float64(0.18122670412785372), np.float64(0.22069021603279165)]","['PCC', 'SMM', 'MS', 'CC', 'PACC', 'ACC', 'MAX', 'X', 'SORD', 'DyS', 'HDy']","[0.10106244 0.10075474 0.0968831  0.09668849 0.09564056 0.08685468
 0.08685468 0.08685468 0.08649994 0.08380281 0.07810387]","[np.float64(0.26195), np.float64(0.26275), np.float64(0.27325), np.float64(0.2738), np.float64(0.2768), np.float64(0.3048), np.float64(0.3048), np.float64(0.3048), np.float64(0.30605), np.float64(0.3159), np.float64(0.33895000000000003)]"
pendigits,"['PACC', 'SMM', 'DyS', 'SORD', 'MAX', 'HDy', 'X', 'MS', 'ACC', 'CC', 'PCC']","[0.12692582 0.10221711 0.10149799 0.10045019 0.09883228 0.09447783
 0.09413562 0.08676962 0.0761566  0.06377993 0.05475699]","[np.float64(0.061591175097687634), np.float64(0.07647947035673355), np.float64(0.07702133050377274), np.float64(0.07782474521877525), np.float64(0.07909875957516649), np.float64(0.0827443919144675), np.float64(0.08304518762642876), np.float64(0.09009501831649462), np.float64(0.10265046472365773), np.float64(0.12257006892081335), np.float64(0.14276734653449447)]","['DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC']","[0.14176068 0.12978091 0.1181339  0.10591315 0.10238272 0.10181707
 0.09750735 0.06247081 0.05925688 0.04824316 0.03273337]","[np.float64(0.006500000000000001), np.float64(0.0070999999999999995), np.float64(0.0078000000000000005), np.float64(0.0087), np.float64(0.009000000000000001), np.float64(0.00905), np.float64(0.00945), np.float64(0.014750000000000001), np.float64(0.01555), np.float64(0.0191), np.float64(0.028149999999999998)]"
phoneme,"['DyS', 'SORD', 'HDy', 'MAX', 'SMM', 'X', 'ACC', 'MS', 'PCC', 'CC', 'PACC']","[0.11317802 0.11023385 0.10862983 0.10818152 0.10338321 0.10230652
 0.09138918 0.0903296  0.06766025 0.05563122 0.04907682]","[np.float64(0.11041076018121401), np.float64(0.1133596592270178), np.float64(0.11503351888285845), np.float64(0.1155102212498886), np.float64(0.12087138325927341), np.float64(0.12214344928341105), np.float64(0.13673469415504916), np.float64(0.13833861477140746), np.float64(0.18468850695401862), np.float64(0.22462335631779973), np.float64(0.2546226872704186)]","['DyS', 'HDy', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.12977258 0.12458619 0.11658431 0.11353816 0.11273483 0.10421417
 0.10376172 0.08390796 0.04627257 0.032867   0.03176051]","[np.float64(0.05525), np.float64(0.05755), np.float64(0.061500000000000006), np.float64(0.06315), np.float64(0.0636), np.float64(0.0688), np.float64(0.0691), np.float64(0.08545), np.float64(0.15495), np.float64(0.21815), np.float64(0.22575)]"
php50jXam,"['PCC', 'DyS', 'SORD', 'X', 'MS', 'MAX', 'CC', 'ACC', 'SMM', 'HDy', 'PACC']","[0.09551539 0.09427463 0.09244987 0.09192028 0.0918431  0.09169356
 0.09121985 0.09096464 0.0909469  0.09092638 0.0782454 ]","[np.float64(0.10315511753323746), np.float64(0.10451276282388075), np.float64(0.10657561398393908), np.float64(0.10718963824772773), np.float64(0.10727971914621048), np.float64(0.10745467706736109), np.float64(0.10801268764480756), np.float64(0.10831573067925324), np.float64(0.10833685463754855), np.float64(0.1083613110348498), np.float64(0.12592307303389022)]","['DyS', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'SMM', 'HDy', 'CC', 'PCC', 'PACC']","[0.17067965 0.11505073 0.10786006 0.10638252 0.10565883 0.09082952
 0.09030144 0.08977947 0.05795466 0.03546084 0.03004226]","[np.float64(0.00455), np.float64(0.006750000000000001), np.float64(0.0072), np.float64(0.0073), np.float64(0.00735), np.float64(0.00855), np.float64(0.0086), np.float64(0.00865), np.float64(0.0134), np.float64(0.0219), np.float64(0.025849999999999998)]"
phpGUrE90,"['MS', 'SMM', 'DyS', 'SORD', 'MAX', 'HDy', 'X', 'CC', 'ACC', 'PACC', 'PCC']","[0.11125159 0.10506705 0.10010022 0.09856648 0.097343   0.09578518
 0.09377035 0.08413547 0.08219348 0.06715234 0.06463485]","[np.float64(0.06263461278252441), np.float64(0.06632145920938563), np.float64(0.06961223894597403), np.float64(0.07069543637485465), np.float64(0.07158399241191855), np.float64(0.0727482118523516), np.float64(0.0743113384649377), np.float64(0.08282120025057423), np.float64(0.084778022748366), np.float64(0.10376704869130318), np.float64(0.10780872296288257)]","['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC']","[0.14509125 0.11976623 0.11693153 0.11077034 0.10154896 0.09056567
 0.08562144 0.06786205 0.0676298  0.0604325  0.03378022]","[np.float64(0.034050000000000004), np.float64(0.04125), np.float64(0.042249999999999996), np.float64(0.0446), np.float64(0.04865), np.float64(0.05455), np.float64(0.0577), np.float64(0.0728), np.float64(0.07305), np.float64(0.08175), np.float64(0.14625)]"
phpMD2hR6,"['MS', 'DyS', 'ACC', 'SORD', 'HDy', 'MAX', 'X', 'SMM', 'PCC', 'CC', 'PACC']","[0.10750749 0.10388026 0.10118842 0.09969705 0.09895035 0.09822734
 0.0975111  0.09669333 0.07256596 0.06740192 0.0563768 ]","[np.float64(0.13209597870076534), np.float64(0.1367084223214352), np.float64(0.1403451765836658), np.float64(0.14244460562513092), np.float64(0.14351951283590894), np.float64(0.14457590519642693), np.float64(0.14563785007049115), np.float64(0.14686956106049792), np.float64(0.19570205260257598), np.float64(0.21069587114910118), np.float64(0.25189984000414917)]","['DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC']","[0.16819993 0.13411732 0.12265844 0.11312892 0.11176443 0.11151987
 0.08543936 0.07275458 0.03256523 0.02832152 0.0195304 ]","[np.float64(0.030300000000000004), np.float64(0.038), np.float64(0.041550000000000004), np.float64(0.04505), np.float64(0.0456), np.float64(0.045700000000000005), np.float64(0.05965), np.float64(0.07005), np.float64(0.1565), np.float64(0.17995), np.float64(0.26095)]"
phpV5QYya,"['PACC', 'SMM', 'DyS', 'X', 'SORD', 'MAX', 'MS', 'HDy', 'ACC', 'CC', 'PCC']","[0.10449732 0.10252117 0.10155462 0.09811332 0.09703321 0.09634164
 0.09300864 0.09248648 0.08216683 0.0693906  0.06288616]","[np.float64(0.08959094632971085), np.float64(0.09131785925104845), np.float64(0.09218698816761049), np.float64(0.09542041953145955), np.float64(0.09648257301976401), np.float64(0.09717515874956935), np.float64(0.10065747180044177), np.float64(0.10122575775602763), np.float64(0.11393909884264755), np.float64(0.1349176112309897), np.float64(0.14887239833462174)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12801459 0.12350459 0.10981492 0.10748395 0.10723104 0.09114639
 0.09114639 0.0886638  0.06653021 0.04910904 0.03735508]","[np.float64(0.0178), np.float64(0.01845), np.float64(0.02075), np.float64(0.0212), np.float64(0.02125), np.float64(0.025), np.float64(0.025), np.float64(0.025699999999999997), np.float64(0.03425), np.float64(0.0464), np.float64(0.061000000000000006)]"
phpWfYmlu,"['DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PCC', 'PACC', 'CC']","[0.10482691 0.10277322 0.10110424 0.09925121 0.09912426 0.0975306
 0.09422339 0.09319285 0.07525745 0.06790203 0.06481382]","[np.float64(0.14620384490335422), np.float64(0.1491253962314693), np.float64(0.15158708798071352), np.float64(0.15441723115357261), np.float64(0.1546149934927193), np.float64(0.15714141872175277), np.float64(0.1626570371478419), np.float64(0.16445571876620543), np.float64(0.20364891570887603), np.float64(0.22570898803150358), np.float64(0.2364634057837231)]","['DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12544883 0.12227773 0.11809831 0.11684316 0.1028339  0.10145358
 0.09499817 0.09331225 0.04748044 0.04397552 0.03327812]","[np.float64(0.0482), np.float64(0.04945), np.float64(0.0512), np.float64(0.05175), np.float64(0.0588), np.float64(0.0596), np.float64(0.06365), np.float64(0.06480000000000001), np.float64(0.12735), np.float64(0.1375), np.float64(0.18170000000000003)]"
phphQEck0,"['SMM', 'DyS', 'HDy', 'SORD', 'MAX', 'PCC', 'MS', 'X', 'ACC', 'CC', 'PACC']","[0.1017145  0.10127037 0.09873795 0.09717482 0.09403928 0.09268806
 0.09114293 0.08839366 0.08799161 0.08054534 0.06630149]","[np.float64(0.1464805156805454), np.float64(0.14712292418932416), np.float64(0.15089631949636073), np.float64(0.15332359438581705), np.float64(0.1584358508278362), np.float64(0.16074555236614446), np.float64(0.16347064284461515), np.float64(0.1685549928579114), np.float64(0.16932515317606078), np.float64(0.18497895100388181), np.float64(0.22471880911853948)]","['DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC']","[0.17989136 0.1363765  0.11537336 0.110256   0.1098132  0.10015929
 0.0851822  0.0823599  0.03489915 0.02720745 0.01848157]","[np.float64(0.0152), np.float64(0.02005), np.float64(0.023700000000000002), np.float64(0.0248), np.float64(0.024900000000000002), np.float64(0.0273), np.float64(0.0321), np.float64(0.0332), np.float64(0.07835), np.float64(0.1005), np.float64(0.14795)]"
